,ProductID,Modelo,MAE,MSE,RMSE,MAPE,Predictions
74,2839,EMA,0.3460661251823769,0.11976176299874457,0.3460661251823769,11.53553750607923,"[2.653933874817623, 2.653933874817623, 2.653933874817623]"
75,2975,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0]"
76,3441,EMA,,,,,"[nan, nan, nan]"
77,3355,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]"
78,2721,EMA,,,,,"[nan, nan, nan, nan]"
79,2930,EMA,,,,,"[nan, nan]"
80,2870,EMA,,,,,"[nan, nan, nan]"
81,3452,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]"
82,691,EMA,0.0,0.0,0.0,0.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
83,2942,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]"
84,2773,EMA,0.0,0.0,0.0,0.0,"[8.0, 8.0, 8.0, 8.0]"
85,3209,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]"
86,1252,EMA,0.31629236824495344,0.10004086221000123,0.31629236824495344,7.907309206123836,"[3.6837076317550466, 3.6837076317550466, 3.6837076317550466]"
87,2525,EMA,0.01346581991704765,0.00018132830603835717,0.01346581991704765,1.346581991704765,"[0.9865341800829523, 0.9865341800829523, 0.9865341800829523, 0.9865341800829523, 0.9865341800829523]"
88,896,EMA,0.0,0.0,0.0,0.0,"[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]"
89,3104,EMA,1.7156406965433408,2.9434229996357195,1.7156406965433408,28.59401160905568,[4.284359303456659]
90,121,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
91,109,EMA,0.0,0.0,0.0,0.0,"[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]"
