,ProductID,ProductName,ModelDescription,Category,Gender,ProductLine,Weight,Size,PackSize,Status,InventoryDate,PurchasePrice,ProductType
1968,2066,5-S1D206,SD,Regular-Over the Calf,Children's Socks,Socks,395,5,Dozen,In Production,2004-11-03,4.1,S1D206
1969,2067,5-S1D303,SD,Regular-Over the Calf,Children's Socks,Socks,365,5,Dozen,In Production,2004-11-03,4.1,S1D303
1970,2068,5-S1D501,SD,Regular-Over the Calf,Children's Socks,Socks,390,5,Dozen,In Production,2004-11-03,4.1,S1D501
1971,2069,7-S1D105,SD,Regular-Over the Calf,Children's Socks,Socks,475,7,Dozen,In Production,2004-11-03,4.1,S1D105
1972,2070,7-S1D106,SD,Regular-Over the Calf,Children's Socks,Socks,455,7,Dozen,In Production,2004-11-03,4.1,S1D106
1973,2071,7-S1D206,SD,Regular-Over the Calf,Children's Socks,Socks,485,7,Dozen,In Production,2004-11-03,4.1,S1D206
1974,2072,7-S1D303,SD,Regular-Over the Calf,Children's Socks,Socks,460,7,Dozen,In Production,2004-11-03,4.1,S1D303
1975,2073,7-S1D501,SD,Regular-Over the Calf,Children's Socks,Socks,475,7,Dozen,In Production,2004-11-03,4.1,S1D501
1976,2074,9-S1D105,SD,Regular-Over the Calf,Children's Socks,Socks,580,9,Dozen,In Production,2004-11-03,4.1,S1D105
1977,2075,9-S1D106,SD,Regular-Over the Calf,Children's Socks,Socks,575,9,Dozen,In Production,2004-11-03,4.1,S1D106
1978,2076,9-S1D206,SD,Regular-Over the Calf,Children's Socks,Socks,590,9,Dozen,In Production,2004-11-03,4.1,S1D206
1979,2077,9-S1D501,SD,Regular-Over the Calf,Children's Socks,Socks,595,9,Dozen,In Production,2004-11-03,4.1,S1D501
1980,2078,11-S1D105,SD,Regular-Over the Calf,Children's Socks,Socks,685,11,Dozen,In Production,2004-11-03,4.1,S1D105
1981,2079,11-S1D106,SD,Regular-Over the Calf,Children's Socks,Socks,700,11,Dozen,In Production,2004-11-03,4.1,S1D106
1982,2080,11-S1D206,SD,Regular-Over the Calf,Children's Socks,Socks,690,11,Dozen,In Production,2004-11-03,4.1,S1D206
1983,2081,11-S1D303,SD,Regular-Over the Calf,Children's Socks,Socks,700,11,Dozen,In Production,2004-11-03,4.1,S1D303
1984,2082,3540-SK1D106,SKD,Cuff-Over the Calf,Women's Socks,Socks,1000,35-40,Dozen,In Production,2004-11-03,5.9,SK1D106
1985,2083,3540-SK1D206,SKD,Cuff-Over the Calf,Women's Socks,Socks,1000,35-40,Dozen,In Production,2004-11-03,5.9,SK1D206
1986,2084,3540-SK1D501,SKD,Cuff-Over the Calf,Women's Socks,Socks,1000,35-40,Dozen,In Production,2004-11-03,5.9,SK1D501
1987,2085,4046-S1D105,SD,Regular-Over the Calf,Men's Socks,Socks,1000,40-46,Dozen,In Production,2004-11-03,5.85,S1D105
1988,2086,4046-S1D106,SD,Regular-Over the Calf,Men's Socks,Socks,1045,40-46,Dozen,In Production,2004-11-03,5.85,S1D106
1989,2087,4046-S1D206,SD,Regular-Over the Calf,Men's Socks,Socks,1000,40-46,Dozen,In Production,2004-11-03,5.85,S1D206
1991,2089,4XL-K35,K,Briefs,Women's Panties,Underwear,643,4XL,Dozen,In Production,2004-11-03,4.7,K35
1992,2090,XL-K4606S1,K,Briefs,Women's Panties,Underwear,593,XL,Dozen,Out of Production,2004-11-04,8.65,K4606S1
1993,2091,XL-K4628,K,Briefs,Women's Panties,Underwear,550,XL,Dozen,Out of Production,2004-11-04,4.3,K4628
1994,2092,3XL-171,AT,Undershirts,Men's Undershirts,Underwear,1390,3XL,Dozen,In Production,2004-11-04,8.3,171
1995,2093,L-K46061,K,Briefs,Women's Panties,Underwear,540,L,Dozen,Out of Production,2004-11-04,7.75,K46061
1996,2094,L-K4606S1,K,Briefs,Women's Panties,Underwear,556,L,Dozen,Out of Production,2004-11-04,8.25,K4606S1
1997,2095,XXL-K4606S1,K,Briefs,Women's Panties,Underwear,665,XXL,Dozen,In Production,2004-11-04,9.05,K4606S1
1998,2096,XXL-ERK34,ERK,Briefs,Men's Briefs,Underwear,900,XXL,Dozen,In Production,2004-11-04,7.05,ERK34
1999,2097,5XL-K4673,K,Briefs,Women's Panties,Underwear,980,5XL,Dozen,In Production,2004-11-04,6.8,K4673
2000,2098,5XL-K24,K,Briefs,Women's Panties,Underwear,878,5XL,Dozen,In Production,2004-11-04,5.4,K24
2001,2099,XL-K4606S2,K,Briefs,Women's Panties,Underwear,590,XL,Dozen,Out of Production,2004-11-04,7.4,K4606S2
2002,2100,6XL-K4673,K,Briefs,Women's Panties,Underwear,1125,6XL,Dozen,In Production,2004-11-04,7.5,K4673
2003,2101,XXL-K46061,K,Briefs,Women's Panties,Underwear,625,XXL,Dozen,Out of Production,2004-11-04,8.55,K46061
2004,2102,L-K4606S2,K,Briefs,Women's Panties,Underwear,535,L,Dozen,Out of Production,2004-11-04,7.0,K4606S2
2005,2103,XXL-K4606S2,K,Briefs,Women's Panties,Underwear,670,XXL,Dozen,Out of Production,2004-11-04,7.8,K4606S2
2006,2104,XXL-K452S,K,Briefs,Women's Panties,Underwear,483,XXL,Dozen,In Production,2004-11-04,4.0,K452S
2007,2106,XL-K46061,K,Briefs,Women's Panties,Underwear,561,XL,Dozen,Out of Production,2004-11-04,8.15,K46061
2008,2107,L-K46062,K,Briefs,Women's Panties,Underwear,530,L,Dozen,Out of Production,2004-11-04,6.5,K46062
2009,2108,XL-K46062,K,Briefs,Women's Panties,Underwear,595,XL,Dozen,Out of Production,2004-11-04,6.9,K46062
2010,2109,XXL-K46062,K,Briefs,Women's Panties,Underwear,630,XXL,Dozen,Out of Production,2004-11-04,7.3,K46062
2011,2110,L-SLP46KT,SLP,Slips,Men's Briefs,Underwear,38,L,Single Unit,Out of Production,2004-11-04,0.7,SLP46KT
2012,2111,3XL-KH46,KH,Briefs,Women's Panties,Underwear,684,3XL,Dozen,In Production,2004-11-04,4.9,KH46
2013,2112,3XL-KH46E,KH,Briefs,Women's Panties,Underwear,684,3XL,Dozen,Out of Production,2004-11-04,5.2,KH46E
2014,2113,3XL-PCL30,PCL,Drawers,Women's Panties,Underwear,1149,3XL,Dozen,Out of Production,2004-11-04,6.5,PCL30
2015,2114,S-BX46D,BX,Boxers,Men's Briefs,Underwear,69,S,Single Unit,In Production,2004-11-04,0.9,BX46D
2016,2115,M-SLP46,SLP,Slips,Men's Briefs,Underwear,55,M,Single Unit,Out of Production,2004-11-04,0.45,SLP46
2017,2116,L-SLP46,SLP,Slips,Men's Briefs,Underwear,59,L,Single Unit,Out of Production,2004-11-04,0.5,SLP46
2018,2117,XL-SLP46,SLP,Slips,Men's Briefs,Underwear,63,XL,Single Unit,Out of Production,2004-11-04,0.55,SLP46
2019,2118,XXL-188,AT,Undershirts,Women's Undershirts,Underwear,1044,XXL,Dozen,In Production,2004-11-04,8.5,188
2020,2119,4XL-171,AT,Undershirts,Men's Undershirts,Underwear,1610,4XL,Dozen,In Production,2004-11-04,8.8,171
2021,2120,XXL-K4628,K,Briefs,Women's Panties,Underwear,598,XXL,Dozen,Out of Production,2004-11-04,4.7,K4628
2022,2122,XXL-K4685S,K,Briefs,Women's Panties,Underwear,610,XXL,Dozen,In Production,2004-11-04,5.6,K4685S
2023,2124,XXL-GS21E,GS,Briefs,Women's Panties,Underwear,770,XXL,Dozen,In Production,2004-11-04,6.3,GS21E
2024,2125,3XL-KS46T,KS,Briefs,Women's Panties,Underwear,1035,3XL,Dozen,In Production,2004-11-04,7.6,KS46T
2025,2126,XXL-S4618,S,Briefs,Women's Panties,Underwear,438,XXL,Dozen,Out of Production,2004-11-04,13.0,S4618
2026,2127,3XL-S4618,S,Briefs,Women's Panties,Underwear,490,3XL,Dozen,Out of Production,2004-11-04,14.0,S4618
2027,2128,L-KH4685SV,KH,Briefs,Women's Panties,Underwear,480,L,Dozen,Out of Production,2004-11-04,7.0,KH4685SV
2028,2129,XL-KH4685SV,KH,Briefs,Women's Panties,Underwear,550,XL,Dozen,Out of Production,2004-11-04,7.5,KH4685SV
2029,2130,XXL-KH4685SV,KH,Briefs,Women's Panties,Underwear,560,XXL,Dozen,Out of Production,2004-11-04,8.0,KH4685SV
2030,2131,XXL-GS21,GS,Briefs,Women's Panties,Underwear,736,XXL,Dozen,In Production,2004-11-04,5.88,GS21
2031,2132,XL-S4607,S,Briefs,Women's Panties,Underwear,375,XL,Dozen,Out of Production,2004-11-04,6.3,S4607
2032,2133,XXL-S4602SV,S,Briefs,Women's Panties,Underwear,540,XXL,Dozen,Out of Production,2004-11-04,8.0,S4602SV
2033,2134,XL-200,AT,Undershirts,Women's Undershirts,Underwear,1134,XL,Dozen,Out of Production,2004-11-04,6.75,200
2034,2135,XL-K4685S,K,Briefs,Women's Panties,Underwear,563,XL,Dozen,In Production,2004-11-13,5.2,K4685S
2035,2136,M-BX46D,BX,Boxers,Men's Briefs,Underwear,77,M,Single Unit,In Production,2004-11-13,1.0,BX46D
2036,2137,L-BX46D,BX,Boxers,Men's Briefs,Underwear,84,L,Single Unit,In Production,2004-11-13,1.1,BX46D
2037,2138,XXL-SLP46SD,SLP,Slips,Men's Briefs,Underwear,69,XXL,Single Unit,In Production,2004-11-13,0.85,SLP46SD
2039,2140,3XL-K4685,K,Briefs,Women's Panties,Underwear,635,3XL,Dozen,In Production,2004-11-13,5.7,K4685
2040,2141,4XL-K4685,K,Briefs,Women's Panties,Underwear,781,4XL,Dozen,Out of Production,2004-11-13,6.0,K4685
2041,2142,XXL-BX46A,BX,Boxers,Men's Briefs,Underwear,96,XXL,Single Unit,Out of Production,2004-11-13,1.1,BX46A
2042,2143,XXL-BX46SA,BX,Boxers,Men's Briefs,Underwear,95,XXL,Single Unit,Out of Production,2004-11-13,1.2,BX46SA
2043,2144,M-SLP46C,SLP,Slips,Men's Briefs,Underwear,56,M,Single Unit,Out of Production,2004-11-13,0.5,SLP46C
2044,2145,L-SLP46C,SLP,Slips,Men's Briefs,Underwear,62,L,Single Unit,Out of Production,2004-11-13,0.55,SLP46C
2045,2146,XL-SLP46C,SLP,Slips,Men's Briefs,Underwear,68,XL,Single Unit,Out of Production,2004-11-13,0.6,SLP46C
2046,2147,XXL-SLP46C,SLP,Slips,Men's Briefs,Underwear,74,XXL,Single Unit,Out of Production,2004-11-13,0.65,SLP46C
2047,2148,M-SLP46S,SLP,Slips,Men's Briefs,Underwear,57,M,Single Unit,Out of Production,2004-11-13,0.5,SLP46S
2048,2149,L-SLP46S,SLP,Slips,Men's Briefs,Underwear,60,L,Single Unit,Out of Production,2004-11-13,0.55,SLP46S
2049,2150,XL-SLP46S,SLP,Slips,Men's Briefs,Underwear,64,XL,Single Unit,Out of Production,2004-11-13,0.6,SLP46S
2050,2151,XXL-SLP46S,SLP,Slips,Men's Briefs,Underwear,73,XXL,Single Unit,Out of Production,2004-11-13,0.65,SLP46S
2051,2152,M-B4607,B,Briefs,Women's Panties,Underwear,341,M,Dozen,Out of Production,2004-11-13,4.5,B4607
2052,2153,XL-B4607,B,Briefs,Women's Panties,Underwear,338,XL,Dozen,Out of Production,2004-11-13,5.2,B4607
2053,2154,3540-S1D206,SD,Regular-Over the Calf,Women's Socks,Socks,700,35-40,Dozen,In Production,2004-11-13,5.15,S1D206
2054,2155,3540-S1D303,SD,Regular-Over the Calf,Women's Socks,Socks,715,35-40,Dozen,In Production,2004-11-13,5.15,S1D303
2055,2156,3540-S1D105,SD,Regular-Over the Calf,Women's Socks,Socks,735,35-40,Dozen,In Production,2004-11-13,5.15,S1D105
2056,2157,XL-GB31S,GB,Briefs,Women's Panties,Underwear,670,XL,Dozen,In Production,2004-11-18,4.7,GB31S
2057,2158,XXL-GB31S,GB,Briefs,Women's Panties,Underwear,704,XXL,Dozen,In Production,2004-11-18,5.1,GB31S
2058,2159,L-K4673S,K,Briefs,Women's Panties,Underwear,543,L,Dozen,Out of Production,2004-11-18,5.1,K4673S
2059,2160,3-169,AT,Undershirts,Girls' Undershirts,Underwear,630,M,Dozen,Out of Production,2004-11-18,6.5,169
2060,2161,1-169,AT,Undershirts,Girls' Undershirts,Underwear,455,XS,Dozen,Out of Production,2004-11-18,5.5,169
2061,2162,2-161,AT,Undershirts,Girls' Undershirts,Underwear,625,S,Dozen,In Production,2004-11-18,4.7,161
2062,2163,2-169,AT,Undershirts,Girls' Undershirts,Underwear,559,S,Dozen,Out of Production,2004-11-18,6.0,169
2063,2164,3-GB42,GB,Briefs,Girls' Panties,Underwear,410,M,Dozen,Out of Production,2004-11-18,2.4,GB42
2064,2165,3-GB98,GB,Briefs,Girls' Panties,Underwear,300,M,Dozen,Out of Production,2004-11-18,2.15,GB98
2065,2166,2-GB31E,GB,Briefs,Girls' Panties,Underwear,317,S,Dozen,Out of Production,2004-11-18,2.55,GB31E
2066,2167,2-GB42,GB,Briefs,Girls' Panties,Underwear,370,S,Dozen,Out of Production,2004-11-18,2.2,GB42
2067,2168,2-GB91,GB,Briefs,Girls' Panties,Underwear,290,S,Dozen,Out of Production,2004-11-18,2.0,GB91
2068,2169,2-GB92,GB,Briefs,Girls' Panties,Underwear,310,S,Dozen,Out of Production,2004-11-18,2.0,GB92
2069,2170,2-GB98,GB,Briefs,Girls' Panties,Underwear,276,S,Dozen,Out of Production,2004-11-18,2.0,GB98
2070,2171,3-K91,K,Briefs,Girls' Panties,Underwear,319,M,Dozen,Out of Production,2004-11-18,1.8,K91
2071,2172,2-K98,K,Briefs,Girls' Panties,Underwear,256,S,Dozen,Out of Production,2004-11-18,1.7,K98
2072,2173,S-K52,K,Briefs,Women's Panties,Underwear,365,S,Dozen,Out of Production,2004-11-18,3.4,K52
2073,2174,L-K46C,K,Briefs,Women's Panties,Underwear,509,L,Dozen,Out of Production,2004-11-18,3.15,K46C
2074,2175,M-K56T,K,Briefs,Women's Panties,Underwear,396,M,Dozen,Out of Production,2004-11-18,3.45,K56T
2075,2176,M-K46100,K,Briefs,Women's Panties,Underwear,425,M,Dozen,Out of Production,2004-11-18,3.65,K46100
2076,2177,3XL-K4685S,K,Briefs,Women's Panties,Underwear,695,3XL,Dozen,In Production,2004-11-19,6.0,K4685S
2077,2178,4XL-K4685S,K,Briefs,Women's Panties,Underwear,825,4XL,Dozen,Out of Production,2004-11-19,6.5,K4685S
2078,2179,L-200,AT,Undershirts,Women's Undershirts,Underwear,970,L,Dozen,Out of Production,2004-11-19,6.25,200
2079,2180,XXL-200,AT,Undershirts,Women's Undershirts,Underwear,1020,XXL,Dozen,Out of Production,2004-11-19,7.25,200
2080,2181,5XL-K452S,K,Briefs,Women's Panties,Underwear,775,5XL,Dozen,In Production,2004-11-20,5.0,K452S
2081,2182,6XL-K452S,K,Briefs,Women's Panties,Underwear,880,6XL,Dozen,In Production,2004-11-20,5.3,K452S
2082,2183,M-SLP34,SLP,Slips,Men's Briefs,Underwear,51,M,Single Unit,Out of Production,2004-11-20,0.5,SLP34
2083,2184,L-SLP34,SLP,Slips,Men's Briefs,Underwear,60,L,Single Unit,Out of Production,2004-11-20,0.55,SLP34
2084,2185,L-B4607,B,Briefs,Women's Panties,Underwear,312,L,Dozen,Out of Production,2004-11-20,4.8,B4607
2085,2186,6XL-K35,K,Briefs,Women's Panties,Underwear,867,6XL,Dozen,In Production,2004-11-22,5.3,K35
2086,2187,4XL-K452,K,Briefs,Women's Panties,Underwear,733,4XL,Dozen,In Production,2004-11-22,4.4,K452
2087,2188,S-174,AT,Undershirts,Men's Undershirts,Underwear,1055,S,Dozen,In Production,2004-11-22,7.0,174
2088,2189,2-K31,K,Briefs,Girls' Panties,Underwear,280,S,Dozen,Out of Production,2004-11-22,2.25,K31
2089,2190,L-172,AT,Undershirts,Women's Undershirts,Underwear,858,L,Dozen,In Production,2004-11-22,5.9,172
2090,2191,XL-EE4650S,EE,Briefs,Women's Panties,Underwear,360,XL,Dozen,Out of Production,2004-11-22,7.5,EE4650S
2091,2192,S-172,AT,Undershirts,Women's Undershirts,Underwear,640,S,Dozen,In Production,2004-11-22,5.3,172
2092,2193,XL-GB32T,GB,Briefs,Women's Panties,Underwear,560,XL,Dozen,In Production,2004-11-22,4.4,GB32T
2093,2194,L-ERK34,ERK,Briefs,Men's Briefs,Underwear,655,L,Dozen,In Production,2004-11-22,6.1,ERK34
2094,2195,S-ERK34,ERK,Briefs,Men's Briefs,Underwear,535,S,Dozen,In Production,2004-11-22,5.3,ERK34
2095,2196,S-ERK34B,ERK,Briefs,Men's Briefs,Underwear,585,S,Dozen,In Production,2004-11-22,5.3,ERK34B
2096,2197,XL-ERK34,ERK,Briefs,Men's Briefs,Underwear,740,XL,Dozen,In Production,2004-11-22,6.5,ERK34
2097,2198,XL-ERK34B,ERK,Briefs,Men's Briefs,Underwear,805,XL,Dozen,In Production,2004-11-22,6.5,ERK34B
2098,2199,XXL-ERK34B,ERK,Briefs,Men's Briefs,Underwear,830,XXL,Dozen,In Production,2004-11-22,6.9,ERK34B
2099,2200,XXL-ERK62,ERK,Briefs,Men's Briefs,Underwear,625,XXL,Dozen,Out of Production,2004-11-22,4.1,ERK62
2100,2201,L-KH46,KH,Briefs,Women's Panties,Underwear,468,L,Dozen,In Production,2004-11-22,3.8,KH46
2101,2202,L-P46D,P,Briefs,Women's Panties,Underwear,408,L,Dozen,Out of Production,2004-11-22,3.8,P46D
2102,2203,L-S4602SV,S,Briefs,Women's Panties,Underwear,445,L,Dozen,Out of Production,2004-11-22,7.0,S4602SV
2103,2204,L-S4602V,S,Briefs,Women's Panties,Underwear,432,L,Dozen,Out of Production,2004-11-22,6.5,S4602V
2104,2205,M-EE1081S,EE,Briefs,Women's Panties,Underwear,280,M,Dozen,Out of Production,2004-11-22,3.2,EE1081S
2105,2206,S-EE1081S,EE,Briefs,Women's Panties,Underwear,259,S,Dozen,Out of Production,2004-11-22,2.9,EE1081S
2106,2207,L-EE10,EE,Briefs,Women's Panties,Underwear,305,L,Dozen,Out of Production,2004-11-22,4.9,EE10
2107,2208,L-EE10S,EE,Briefs,Women's Panties,Underwear,320,L,Dozen,Out of Production,2004-11-22,5.15,EE10S
2108,2209,L-EE99T,EE,Briefs,Women's Panties,Underwear,276,L,Dozen,In Production,2004-11-22,5.3,EE99T
2109,2210,L-O32,O,Briefs,Women's Panties,Underwear,372,L,Dozen,Out of Production,2004-11-22,2.95,O32
2110,2211,L-O32S,O,Briefs,Women's Panties,Underwear,372,L,Dozen,Out of Production,2004-11-22,3.35,O32S
2111,2212,M-EE10,EE,Briefs,Women's Panties,Underwear,264,M,Dozen,Out of Production,2004-11-22,4.6,EE10
2112,2213,M-EE99S,EE,Briefs,Women's Panties,Underwear,263,M,Dozen,Out of Production,2004-11-22,5.0,EE99S
2113,2214,M-EE99T,EE,Briefs,Women's Panties,Underwear,252,M,Dozen,Out of Production,2004-11-22,5.0,EE99T
2114,2215,S-EE10,EE,Briefs,Women's Panties,Underwear,252,S,Dozen,Out of Production,2004-11-22,4.3,EE10
2115,2216,S-EE10S,EE,Briefs,Women's Panties,Underwear,252,S,Dozen,Out of Production,2004-11-22,4.55,EE10S
2116,2217,S-S24S,S,Briefs,Women's Panties,Underwear,295,S,Dozen,Out of Production,2004-11-22,4.0,S24S
2117,2218,S-Z84S,Z,Briefs,Women's Panties,Underwear,269,S,Dozen,Out of Production,2004-11-22,4.2,Z84S
2118,2219,M-P46D,P,Briefs,Women's Panties,Underwear,315,M,Dozen,Out of Production,2004-11-22,3.5,P46D
2119,2220,S-B300,B,Briefs,Women's Panties,Underwear,257,S,Dozen,In Production,2004-11-22,3.5,B300
2120,2221,S-FF46,FF,Briefs,Women's Panties,Underwear,300,S,Dozen,In Production,2004-11-22,3.6,FF46
2121,2222,S-FF46S,FF,Briefs,Women's Panties,Underwear,300,S,Dozen,In Production,2004-11-22,4.0,FF46S
2122,2223,S-P46D,P,Briefs,Women's Panties,Underwear,257,S,Dozen,Out of Production,2004-11-22,3.2,P46D
2123,2224,S-U35,U,Briefs,Women's Panties,Underwear,268,S,Dozen,In Production,2004-11-22,2.8,U35
2124,2225,XL-B300,B,Briefs,Women's Panties,Underwear,354,XL,Dozen,In Production,2004-11-22,4.25,B300
2125,2226,XL-EES10B,EES,Briefs,Women's Panties,Underwear,315,XL,Dozen,Out of Production,2004-11-22,5.9,EES10B
2126,2227,XL-KH46,KH,Briefs,Women's Panties,Underwear,612,XL,Dozen,In Production,2004-11-22,4.1,KH46
2127,2228,XL-U29,U,Briefs,Women's Panties,Underwear,397,XL,Dozen,In Production,2004-11-22,3.3,U29
2128,2229,XXL-B300,B,Briefs,Women's Panties,Underwear,420,XXL,Dozen,In Production,2004-11-22,4.5,B300
2129,2230,XXL-U29,U,Briefs,Women's Panties,Underwear,408,XXL,Dozen,In Production,2004-11-22,3.6,U29
2130,2231,S-FF4608K,FF,Briefs,Women's Panties,Underwear,300,S,Dozen,In Production,2004-11-22,4.4,FF4608K
2131,2232,XL-EE99T,EE,Briefs,Women's Panties,Underwear,315,XL,Dozen,Out of Production,2004-11-22,5.6,EE99T
2132,2233,3XL-S461814S,S,Briefs,Women's Panties,Underwear,530,3XL,Dozen,Out of Production,2004-11-22,11.5,S461814S
2133,2234,L-B4628S,B,Briefs,Women's Panties,Underwear,345,L,Dozen,Out of Production,2004-11-22,3.9,B4628S
2134,2235,L-EE1205S1,EE,Briefs,Women's Panties,Underwear,182,L,Dozen,Out of Production,2004-11-22,6.0,EE1205S1
2135,2236,S-AA4607,AA,Briefs,Women's Panties,Underwear,252,S,Dozen,Out of Production,2004-11-22,4.2,AA4607
2136,2237,S-AA4607S,AA,Briefs,Women's Panties,Underwear,252,S,Dozen,Out of Production,2004-11-22,4.5,AA4607S
2137,2238,S-B4605S,B,Briefs,Women's Panties,Underwear,276,S,Dozen,Out of Production,2004-11-22,5.4,B4605S
2138,2239,XL-AA4607S,AA,Briefs,Women's Panties,Underwear,385,XL,Dozen,Out of Production,2004-11-22,5.4,AA4607S
2139,2240,XL-S4618S,S,Briefs,Women's Panties,Underwear,452,XL,Dozen,Out of Production,2004-11-22,12.0,S4618S
2140,2241,XXL-GB32T,GB,Briefs,Women's Panties,Underwear,635,XXL,Dozen,In Production,2004-11-22,4.8,GB32T
2141,2242,XL-EE10,EE,Briefs,Women's Panties,Underwear,345,XL,Dozen,Out of Production,2004-11-22,5.2,EE10
2142,2243,1-K25,K,Briefs,Girls' Panties,Underwear,251,XS,Dozen,Out of Production,2004-11-22,2.2,K25
2143,2244,1-K31E,K,Briefs,Girls' Panties,Underwear,269,XS,Dozen,In Production,2004-11-22,2.3,K31E
2144,2245,2-K21,K,Briefs,Girls' Panties,Underwear,264,S,Dozen,In Production,2004-11-22,2.5,K21
2145,2246,1-161,AT,Undershirts,Girls' Undershirts,Underwear,541,XS,Dozen,In Production,2004-11-22,4.4,161
2146,2247,XXL-SLP34,SLP,Slips,Men's Briefs,Underwear,70,XXL,Single Unit,Out of Production,2004-12-02,0.65,SLP34
2147,2248,L-199,AT,Undershirts,Women's Undershirts,Underwear,1179,L,Dozen,In Production,2004-12-02,10.4,199
2148,2249,5XL-K30S,K,Briefs,Women's Panties,Underwear,810,5XL,Dozen,In Production,2004-12-02,5.2,K30S
2149,2250,6XL-K30S,K,Briefs,Women's Panties,Underwear,860,6XL,Dozen,In Production,2004-12-02,5.5,K30S
2150,2251,4XL-K452S,K,Briefs,Women's Panties,Underwear,734,4XL,Dozen,In Production,2004-12-02,4.7,K452S
2151,2252,XXL-BX46CA,BX,Boxers,Men's Briefs,Underwear,102,XXL,Single Unit,Out of Production,2004-12-02,1.2,BX46CA
2152,2253,XL-SLP34,SLP,Slips,Men's Briefs,Underwear,62,XL,Single Unit,Out of Production,2004-12-02,0.6,SLP34
2153,2254,3XL-K452S,K,Briefs,Women's Panties,Underwear,672,3XL,Dozen,In Production,2004-12-02,4.4,K452S
2154,2255,M-EE12031,EE,Briefs,Women's Panties,Underwear,180,M,Dozen,Out of Production,2004-12-02,11.0,EE12031
2155,2256,S-EE1003,EE,Briefs,Women's Panties,Underwear,274,S,Dozen,Out of Production,2004-12-02,9.0,EE1003
2156,2257,S-EE1203,EE,Briefs,Women's Panties,Underwear,216,S,Dozen,Out of Production,2004-12-02,12.0,EE1203
2157,2258,S-EE1203S,EE,Briefs,Women's Panties,Underwear,209,S,Dozen,Out of Production,2004-12-02,12.0,EE1203S
2158,2259,L-EE12031,EE,Briefs,Women's Panties,Underwear,240,L,Dozen,Out of Production,2004-12-02,12.0,EE12031
2159,2260,L-EE1203S,EE,Briefs,Women's Panties,Underwear,240,L,Dozen,Out of Production,2004-12-02,14.0,EE1203S
2160,2261,S-EE12031,EE,Briefs,Women's Panties,Underwear,156,S,Dozen,Out of Production,2004-12-02,10.0,EE12031
2161,2262,S-EE1203S1,EE,Briefs,Women's Panties,Underwear,156,S,Dozen,Out of Production,2004-12-02,10.0,EE1203S1
2162,2263,M-EE4681S,EE,Briefs,Women's Panties,Underwear,305,M,Dozen,Out of Production,2004-12-02,5.0,EE4681S
2163,2264,XL-EE4681S,EE,Briefs,Women's Panties,Underwear,420,XL,Dozen,Out of Production,2004-12-02,5.8,EE4681S
2164,2265,L-EE4681S,EE,Briefs,Women's Panties,Underwear,360,L,Dozen,Out of Production,2004-12-02,5.3,EE4681S
2165,2266,XXL-K4673T,K,Briefs,Women's Panties,Underwear,624,XXL,Dozen,Out of Production,2004-12-02,5.35,K4673T
2166,2267,S-K31T,K,Briefs,Women's Panties,Underwear,350,S,Dozen,In Production,2004-12-02,3.0,K31T
2167,2268,S-K46E,K,Briefs,Women's Panties,Underwear,389,S,Dozen,In Production,2004-12-02,3.5,K46E
2168,2269,3XL-K452,K,Briefs,Women's Panties,Underwear,591,3XL,Dozen,In Production,2004-12-02,4.1,K452
2169,2270,XXL-K452,K,Briefs,Women's Panties,Underwear,480,XXL,Dozen,In Production,2004-12-02,3.7,K452
2170,2271,3XL-K4673S,K,Briefs,Women's Panties,Underwear,730,3XL,Dozen,Out of Production,2004-12-02,5.45,K4673S
2171,2272,3XL-K4673T,K,Briefs,Women's Panties,Underwear,772,3XL,Dozen,Out of Production,2004-12-02,5.75,K4673T
2172,2273,4XL-K4656,K,Briefs,Women's Panties,Underwear,810,4XL,Dozen,Out of Production,2004-12-02,6.15,K4656
2173,2274,M-K4673T,K,Briefs,Women's Panties,Underwear,426,M,Dozen,Out of Production,2004-12-02,4.15,K4673T
2174,2275,S-K4656,K,Briefs,Women's Panties,Underwear,362,S,Dozen,Out of Production,2004-12-02,3.55,K4656
2175,2276,XXL-K4673S,K,Briefs,Women's Panties,Underwear,663,XXL,Dozen,Out of Production,2004-12-02,5.85,K4673S
2176,2277,3XL-PCL21E,PCL,Drawers,Women's Panties,Underwear,1245,3XL,Dozen,In Production,2004-12-02,8.7,PCL21E
2177,2278,3XL-PCL24,PCL,Drawers,Women's Panties,Underwear,1210,3XL,Dozen,In Production,2004-12-02,7.35,PCL24
2178,2279,3XL-PCL29,PCL,Drawers,Women's Panties,Underwear,1149,3XL,Dozen,In Production,2004-12-02,7.67,PCL29
2179,2280,3XL-PCL31E,PCL,Drawers,Women's Panties,Underwear,1190,3XL,Dozen,In Production,2004-12-02,7.98,PCL31E
2180,2281,3XL-PCL32T,PCL,Drawers,Women's Panties,Underwear,1120,3XL,Dozen,In Production,2004-12-02,7.77,PCL32T
2181,2282,XXL-PCL21E,PCL,Drawers,Women's Panties,Underwear,1140,XXL,Dozen,In Production,2004-12-02,8.2,PCL21E
2182,2283,XXL-PCL24,PCL,Drawers,Women's Panties,Underwear,1015,XXL,Dozen,In Production,2004-12-02,6.83,PCL24
2183,2284,XXL-PCL24E,PCL,Drawers,Women's Panties,Underwear,975,XXL,Dozen,In Production,2004-12-02,7.35,PCL24E
